0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0025,0.03748051333237111,3.798480134418094e-07,2.9630390903964114e-06,8.742128437331093e-07,2.9098610286779202e-06,9.644826465932753e-08,6.838422286231991e-07,2.081461139719939e-05,1.78016047444913e-07,8.89367750992653e-07,1.4501471168713605e-06,1.1211659666951764e-06,2.340084372829647e-07,1.3127204985560206e-06,4.553071675235583e-06,3.8262853681565934e-07,2.9614753876909126e-06,2.7103158671021807e-06,3.131869454560735e-06,3.080736376917586e-07,2.4282684694703006e-06
0.005,0.07488901749394593,2.1761610944168026e-06,1.6993704650924932e-05,5.405115036537053e-06,1.6688319927295807e-05,5.991811394488932e-07,4.255184074414893e-06,0.0001340352887109726,1.1959997938458476e-06,5.8869999937607025e-06,9.480071353327885e-06,7.420134753140194e-06,1.5340010108649237e-06,8.57639516643631e-06,2.8197401816652042e-05,2.3974265046690223e-06,1.8580798889729115e-05,1.7172836314142996e-05,1.964755027409767e-05,1.9558314176386983e-06,1.5412226127648887e-05
0.0075,0.11213723730965526,7.11917042882708e-06,5.5669885727227116e-05,1.8834585817608154e-05,5.466798497904769e-05,2.0960971566272334e-06,1.491364241327937e-05,0.0004782702137264908,4.464372470752006e-06,2.1668317189209797e-05,3.453894782997464e-05,2.730249488565291e-05,5.601906559130632e-06,3.1234916098387036e-05,9.844702063744466e-05,8.448196973828811e-06,6.554404689348784e-05,6.1040333784131e-05,6.928995795285047e-05,6.965694470676122e-06,5.486906297252596e-05
0.01,0.14910688578943754,1.7482690389478533e-05,0.00013691916198548343,4.879257354531917e-05,0.00013445087509152273,5.447878975934575e-06,3.88413316585262e-05,0.001252407126329575,1.2254501267098901e-05,5.869676355299815e-05,9.277376881073307e-05,7.392506796981518e-05,1.507703238055694e-05,8.388436237428257e-05,0.00025563925069914937,2.2104357221217417e-05,0.00017162285563513758,0.00016079052866148773,0.0001813695281074105,1.8385657115072216e-05,0.0001447472317965405
0.0125,0.18565993666698305,3.584326626391438e-05,0.0002811683705466287,0.00010476018877814618,0.00027609023756351226,1.172926501531911e-05,8.380842178344462e-05,0.002690931471552342,2.7643311010425075e-05,0.00013076625287589602,0.00020522644709552077,0.00016459815694058155,3.340945849392329e-05,0.00018555987251359104,0.0005503978474458827,4.7895078132139716e-05,0.0003720536436383966,0.0003502422993983893,0.0003930221559727944,4.0130889058833156e-05,0.00031573136070354204
0.015,0.22165009372244723,6.48277910448969e-05,0.0005093770513424857,0.00019730092380919808,0.000500158610826302,2.214297802561736e-05,0.00015857592643936714,0.005031908223452799,5.4332414408200614e-05,0.00025401633946109517,0.0003962835450443592,0.0003195236475561537,6.460936851735304e-05,0.0003583508529495628,0.001039832010624712,9.098412861610119e-05,0.0007069613413672021,0.00066809875801613,0.0007464620891529845,7.671285067841362e-05,0.0006030530684779238
0.0175,0.25693326185187837,0.0001068981928303122,0.0008413364153269685,0.00033725875737545245,0.0008260770536244319,3.792897719964673e-05,0.00027225342951588306,0.00848708466050517,9.640158581506824e-05,0.0004457264819113093,0.0006918480301989713,0.0005602604056422751,0.00011294932572506991,0.000625763450884972,0.0017834344720735467,0.00015681221205162595,0.0012185112927874163,0.0011551894189121175,0.0012859580146119209,0.00013293146436128118,0.0010440108541159368
0.02,0.2913758779430306,0.00016419486494229738,0.0012944105542139663,0.0005350530604788333,0.0012708791105917223,6.028406935965964e-05,0.0004337189856718488,0.013219798803714752,0.00015804975020302002,0.0007231340614097652,0.001117591366962052,0.000908228190196927,0.00018267872316744108,0.0010111503103796154,0.0028393327202655863,0.0002507665742476566,0.0019482661049312871,0.001851888369941462,0.0020550378616064047,0.00021358434296036926,0.0016756313892109151
0.0225,0.3248607318456282,0.00023844202342013641,0.0018827534256063163,0.0008001352453697232,0.0018484423910049457,9.029953688499997e-05,0.0006511583631790415,0.019332660400451934,0.0002433607923046134,0.0011024299182130607,0.001697500804617884,0.0013834442042635134,0.0002777860813429014,0.001536400279647254,0.004261251294437403,0.00037791099596266837,0.0029350159853675896,0.002795981393668904,0.0030942047807275513,0.00032322432381365774,0.002532723115209486
0.025,0.3572903917847427,0.00033090765047732003,0.0026169517239713587,0.001140624067539766,0.002569138667116081,0.00012891891604535714,0.0009317424441548077,0.026864373365514706,0.00035611506786412453,0.0015980034962564857,0.002452814065664636,0.0020035817013312764,0.0004018245714786034,0.0022209717935725453,0.006096316622253966,0.0005427886996865834,0.004213188190674432,0.004021093043064468,0.00443927301277765,0.0004659783845923244,0.003646427529035507
0.0275,0.3885886029982391,0.00044240606870706657,0.00350400552875435,0.0015631065444025988,0.00343981585094032,0.0001769145803533135,0.0012814367259882976,0.035793700149096774,0.0004996542965285373,0.002221950319127821,0.003401347727166004,0.0027833643901658215,0.0005578018913819362,0.0030812771391432753,0.008383686146603016,0.000749297057050098,0.0058118317275768746,0.00555567484053686,0.006120316239168128,0.0006454286247182159,0.005043273879571782
0.03,0.4187001235696111,0.0005733303633951271,0.004547549908745816,0.0020725761465439194,0.00446401665932167,0.00023487998218571585,0.0017049233492061667,0.046048146110127836,0.0006767984792795191,0.0029838178841171195,0.004557174754009031,0.0037342640736928046,0.0007481271908364226,0.004130379272980298,0.01115389825556114,0.0010006252182204235,0.007754109999718695,0.007422491525237616,0.008161154263384308,0.0008645486916673485,0.006744683959503848
0.0325,0.4475894583470201,0.0007237031382208782,0.005748228700133892,0.0026724748004680336,0.005642346689874392,0.00030323378229614516,0.0022056107362463987,0.057515106036933966,0.0008898082101106825,0.0038905476487542355,0.005930582897843625,0.004864446060012639,0.0009746038179115386,0.005377941303895529,0.014428801564306516,0.001299242326666712,0.010057204847856003,0.00963851216516207,0.01057927363546203,0.00112568555221029,0.008766845339194354
0.035,0.47523889608011655,0.0008932362825111622,0.007104147470982207,0.0033648063741338126,0.006972920165681824,0.00038223220045808143,0.0027857057987791525,0.07005366527040854,0.0011403833586766897,0.0049465650724909846,0.0075282401971228,0.006178900193399541,0.0012384557661344082,0.006830363439182183,0.018221915308904206,0.0016469233542423798,0.012732528987135526,0.01221510571979269,0.013386071783322588,0.001430575603300832,0.011120863818835472
0.0375,0.5016461772816098,0.0010813928208101295,0.00861135055078499,0.004150293725364448,0.008451829175202256,0.00047198640865451575,0.0034463264412290767,0.08350577927614067,0.0014296886630613239,0.006153971796048856,0.00935349916632437,0.0076796985681614836,0.0015403766039023437,0.008491046578616466,0.02253908419349505,0.0020448006187689266,0.015786150992093923,0.015158447121513988,0.016587322465914447,0.0017803847632681554,0.013813110898502456
0.04,0.5268220397806533,0.001287446110753719,0.010264283741147602,0.0050285570683892816,0.010073598691193382,0.0005724824279807307,0.004187636135263987,0.09770604914814215,0.001758397510212146,0.007512800299433105,0.01140678198443588,0.009366329359502731,0.0018805914513665188,0.010360731000129889,0.027379311756793312,0.002493430887957548,0.019219351021157346,0.018470053447242802,0.020183775761928605,0.0021757636321732394,0.01684569366069743
0.0425,0.5507878158489997,0.001510533474889341,0.012056218423914635,0.005998297128206257,0.011831603515863326,0.000683601638865651,0.005008986636851118,0.11248971113929856,0.0021267465146750267,0.009021299252176143,0.013686001464427102,0.0112360665096656,0.0022589246349777204,0.012437869500454364,0.03273568007271573,0.002992870076237761,0.023029241935713197,0.022147385792040838,0.024171823609125717,0.0026169105573632797,0.02021698855588344
0.045,0.5735731937932304,0.0017497027512586836,0.01397962378892508,0.007057471647554469,0.013718434119600503,0.0008051405942455124,0.005909058881727513,0.12769875126238228,0.00253459503989511,0.01067622569054702,0.01618698464475235,0.013284345263880448,0.0026748676387797184,0.014719004996657955,0.038596286665456586,0.0035427495731807017,0.027209406623638563,0.026184468286536297,0.028544179239449154,0.0031036371767937587,0.02392219465725194
0.0475,0.5952142091366418,0.0020039512541581293,0.016026481948270374,0.008203458006930396,0.015726206248779732,0.0009368293037925312,0.006885995450564944,0.14318624920852208,0.0029814852979995455,0.012473127266978187,0.0189038763708638,0.01550512268690756,0.003127643701050429,0.017199131943340502,0.044945149919020905,0.004142350029299228,0.03175051670729071,0.03057248982629312,0.03329053418066523,0.0036354325691641976,0.027953874614110412
0.05,0.6157514951166152,0.0022722573117118306,0.01818854620478724,0.009433197965272786,0.01784681458478524,0.001078347527975421,0.007937520659548813,0.1588191673626635,0.0034666999825452927,0.014406603736025349,0.021829508794171594,0.017891209846185252,0.003616266805440411,0.01987202856641234,0.051763051165179805,0.0047906698965967266,0.036640909766924995,0.03530036585344511,0.03839816917616077,0.0042115234413719815,0.03230246215682676
0.0525,0.6352287974193769,0.0025536049614417328,0.02045754621206226,0.010743322905250497,0.020072134145605526,0.00122933889215318,0.00906104633520627,0.174479851187529,0.003989315478769463,0.016470541486900442,0.024955729285297067,0.020434568239073206,0.004139593885791255,0.022730552818412707,0.05902829492632826,0.005486487170401487,0.04186711163204491,0.040355246824827905,0.04385250532241462,0.0048309288144002096,0.03695672344575636
0.055,0.6536917417920153,0.0028470026060823917,0.02282534570291971,0.01213025960767572,0.02239417502630365,0.0013894228183847742,0.010253762759662811,0.19006651577835704,0.004548249549380496,0.018658318392033683,0.028273684036277728,0.023126567397689146,0.00469636983784645,0.0257668992835345,0.06671737875632387,0.006228413633881119,0.04741429737142959,0.04572296699094181,0.049637589158531045,0.005492508446391138,0.04190416594507873
0.0575,0.6711868334071923,0.003151496517057753,0.02528405931149417,0.013590317634971176,0.02480519690637494,0.0015582043933284706,0.011512715229992365,0.20549297568235178,0.005142303029633435,0.020962978682482973,0.03177405790662268,0.025958203652675774,0.005285265458862566,0.02897281725360295,0.07480557123920503,0.007014941511388983,0.05326668967632145,0.05138843211557903,0.0557365107292223,0.006195004790679701,0.04713139311096354
0.06,0.687760661851963,0.0034661800683972303,0.027826135126759338,0.015119760016253815,0.027297789860772706,0.0017352823607670361,0.012834867268467977,0.220687843056942,0.005770195514879595,0.023377379178613426,0.035447273164255125,0.028920282033352153,0.005904908770175803,0.032339792131081055,0.08326740150664867,0.007844482839971075,0.059407896754703475,0.057335948153364166,0.062131757189670386,0.0069370786669017,0.05262440633155763
0.0625,0.7034592839242927,0.0037901995243694157,0.030444409266752338,0.01671485921950191,0.029864927666626715,0.0019202554609867356,0.014217151843660862,0.23559338133125685,0.006430595322386794,0.025894309186751757,0.03928365097547445,0.032003564471808174,0.006553910366468288,0.03585919344677661,0.09207706663449727,0.008715402116066267,0.0658211940005678,0.06354949502853445,0.06880550671929474,0.0077173390640270624,0.058368857559204936
0.065,0.718327756919212,0.004122757115024006,0.03313213815359782,0.018371940469408394,0.032499999196963295,0.002112727347877489,0.015656512094215782,0.2501641632540035,0.007122144191088117,0.02850658688583012,0.04327354005731985,0.03519888807769092,0.007230883520001188,0.039522393328353,0.10120876493173601,0.009626042907017966,0.07248975489259389,0.07001295084033995,0.07573986870665565,0.008534367630172892,0.06435025721599322
0.0675,0.7324097969230813,0.004463112032573033,0.035883013440434534,0.020087414400307303,0.03519682277435984,0.0023123103070457635,0.0171499330502108,0.264365646849826,0.007843477278141442,0.031207135210336443,0.04740741702269156,0.03849725743589176,0.00793445978158031,0.04332085940019281,0.11063696382200452,0.010574749167857524,0.07939683708111055,0.07671027232428772,0.08291707664656138,0.009386738464602966,0.07055414247077979
0.07,0.7457475391972531,0.004810579879475133,0.038691163786019785,0.021857800879507065,0.037949647613410416,0.0025186279809996043,0.018694465768793925,0.2781727520551269,0.008593239044834824,0.033989040196305075,0.051675962779143124,0.041889914790349175,0.008663300787984305,0.04724622597508227,0.12033661104183388,0.011559881999343167,0.0865259296560723,0.08362563743686598,0.09031964018131873,0.010273033835901578,0.07696621107141653
0.0725,0.7583813805979313,0.005164531003109278,0.041551146949454755,0.023679745638528683,0.040753145768485315,0.0027313172852520915,0.020287245176041573,0.29156849527095147,0.009370095616401068,0.03684559457852568,0.0560701190022215,0.04536839171891189,0.009416106926851726,0.05129034711788476,0.13028329747517808,0.012579832543596278,0.0938608673179683,0.09074355566832674,0.09793046239602478,0.011191856425044843,0.08357242571885154
0.075,0.7703498868676396,0.005524388065771084,0.04445793501917002,0.02555003113619871,0.043602397355008884,0.0029500296751878087,0.021925502760172712,0.3045427186821371,0.010172744165981221,0.03977032917030641,0.06058112827640267,0.04892454555313512,0.010191623437969427,0.055445334795967326,0.14045337928445653,0.013633031653710244,0.10138591672153102,0.09804895124558692,0.10573292797239109,0.012141838646493472,0.09035909360154401
0.0775,0.7816897503723601,0.005889623123982872,0.047406895012638825,0.027465582866516434,0.04649287124368272,0.003174431899815514,0.023606575108861817,0.3170909354883572,0.010999919823580817,0.04275703426474038,0.0652005610378253,0.052550583406459524,0.010988644453633895,0.059703584932572995,0.15082406620927397,0.014717956903959634,0.10908583971747551,0.10552722385298868,0.11371096720937171,0.013121649544225965,0.09731292524973655
0.08,0.7924357863499857,0.006259754427980379,0.0503937665903914,0.02942347212672616,0.04942040294180719,0.003404206356337991,0.025327909135933337,0.3292133005285872,0.011850400554422387,0.0457997729973066,0.06992033200017714,0.05623907628013443,0.011806015406141988,0.06405779378182577,0.1613734820717115,0.015833137434901924,0.11694593764155778,0.11316429093313796,0.12184910029537761,0.014129999699562102,0.10442107637567938
