    10000000,  -0.8368328025878244E-14,   0.6587108912391791E-02,   0.0000000000000000E+00
    20000000,   0.1166185205458776E-10,   0.1746077576744253E-01,   0.0000000000000000E+00
    30000000,   0.1347431278292770E-08,   0.3056539240359828E-01,   0.0000000000000000E+00
    40000000,   0.3855086569824312E-07,   0.4471047339401973E-01,   0.5856511422725588E-15
    50000000,   0.5014908851234159E-06,   0.5915340252860184E-01,   0.7083241852396484E-14
    60000000,   0.3882770573345324E-05,   0.7342445850602980E-01,   0.5242308077322445E-13
    70000000,   0.2087977951723782E-04,   0.8723554130741423E-01,   0.2754825243519394E-12
    80000000,   0.8586382388355192E-04,   0.1004247531420740E+00,   0.1123589859789505E-11
    90000000,   0.2877110170740233E-03,   0.1129177938156119E+00,   0.3768092559091458E-11
   100000000,   0.8207092941617565E-03,   0.1246987832416133E+00,   0.1081168413254005E-10
   110000000,   0.2056582163375921E-02,   0.1357880224895369E+00,   0.2731388893269357E-10
   120000000,   0.4633562459185914E-02,   0.1462257423504962E+00,   0.6207646615277997E-10
   130000000,   0.9553444853707278E-02,   0.1560610142944479E+00,   0.1290398909588860E-09
   140000000,   0.1827409734239245E-01,   0.1653447970923236E+00,   0.2485762050773430E-09
   150000000,   0.3278390979215319E-01,   0.1741260065330179E+00,   0.4484442108118139E-09
   160000000,   0.5564625328401666E-01,   0.1824495989396037E+00,   0.7642059729440788E-09
   170000000,   0.9000572040357034E-01,   0.1903558777809218E+00,   0.1238979028847076E-08
   180000000,   0.1395528165660233E+00,   0.1978804747100328E+00,   0.1922496753665402E-08
   190000000,   0.2084488673220336E+00,   0.2050546623773340E+00,   0.2869547510634691E-08
   200000000,   0.3012173195423093E+00,   0.2119058044366244E+00,   0.4137942618322987E-08
   210000000,   0.4226107518604286E+00,   0.2184578413957997E+00,   0.5786212078197433E-08
   220000000,   0.5774645129321250E+00,   0.2247317633160223E+00,   0.7871241875401846E-08
   230000000,   0.7705480198863128E+00,   0.2307460469622237E+00,   0.1044605093499379E-07
   240000000,   0.1006423639957815E+01,   0.2365170476158882E+00,   0.1355786755514818E-07
   250000000,   0.1289321131472310E+01,   0.2420593418072364E+00,   0.1724661436316322E-07
   260000000,   0.1623033247090900E+01,   0.2473860205995649E+00,   0.2154385718459255E-07
   270000000,   0.2010835667748167E+01,   0.2525089353939378E+00,   0.2647222434979189E-07
   280000000,   0.2455432217882452E+01,   0.2574388999890521E+00,   0.3204526384233994E-07
   290000000,   0.2958924487524261E+01,   0.2621858538617587E+00,   0.3826767854256398E-07
   300000000,   0.3522803635412318E+01,   0.2667589922929793E+00,   0.4513586459751107E-07
   310000000,   0.4147961273812171E+01,   0.2711668690817112E+00,   0.5263867306624865E-07
   320000000,   0.4834715891494021E+01,   0.2754174772721931E+00,   0.6075831803951619E-07
   330000000,   0.5582851177874931E+01,   0.2795183127110248E+00,   0.6947136280562083E-07
   340000000,   0.6391662779262947E+01,   0.2834764244963299E+00,   0.7874972694509767E-07
   350000000,   0.7260010360894908E+01,   0.2872984555984058E+00,   0.8856166956248039E-07
   360000000,   0.8186372290660266E+01,   0.2909906762017714E+00,   0.9887271582381543E-07
   370000000,   0.9168900741862794E+01,   0.2945590116880192E+00,   0.1096465046956619E-06
   380000000,   0.1020547548881112E+02,   0.2980090666646257E+00,   0.1208455448312018E-06
   390000000,   0.1129375511077989E+02,   0.3013461460447286E+00,   0.1324318727905562E-06
   400000000,   0.1243122470949990E+02,   0.3045752738838000E+00,   0.1443676132906691E-06
   410000000,   0.1361523957482824E+02,   0.3077012104629442E+00,   0.1566154451481354E-06
   420000000,   0.1484306450146200E+02,   0.3107284679571249E+00,   0.1691389792516944E-06
   430000000,   0.1611190866982728E+02,   0.3136613249229998E+00,   0.1819030565336242E-06
   440000000,   0.1741895616263463E+02,   0.3165038397719144E+00,   0.1948739747378179E-06
   450000000,   0.1876139230232566E+02,   0.3192598633479257E+00,   0.2080196530130874E-06
   460000000,   0.2013642607138260E+02,   0.3219330507011912E+00,   0.2213097431652929E-06
   470000000,   0.2154130892450218E+02,   0.3245268721275558E+00,   0.2347156959190539E-06
   480000000,   0.2297335032556468E+02,   0.3270446235325462E+00,   0.2482107898770302E-06
