0,0,0,0
1e+07,4.2886e-05,0.011135,2.608e-12
2e+07,0.00042389,0.03678,2.4394e-11
3e+07,0.0021952,0.072691,1.1932e-10
4e+07,0.0079433,0.11295,4.0719e-10
5e+07,0.022598,0.15295,1.0909e-09
6e+07,0.053924,0.18992,2.4487e-09
7e+07,0.11243,0.22247,4.7985e-09
8e+07,0.21064,0.25023,8.446e-09
9e+07,0.36199,0.27338,1.3634e-08
1e+08,0.5795,0.29243,2.0508e-08
1.1e+08,0.87467,0.308,2.9101e-08
1.2e+08,1.2567,0.32071,3.9349e-08
1.3e+08,1.7319,0.33113,5.1104e-08
1.4e+08,2.304,0.33974,6.4171e-08
1.5e+08,2.974,0.34692,7.8332e-08
1.6e+08,3.7406,0.35298,9.3366e-08
1.7e+08,4.6009,0.35816,1.0907e-07
1.8e+08,5.5506,0.36265,1.2526e-07
1.9e+08,6.5843,0.36659,1.4178e-07
2e+08,7.6963,0.37008,1.5851e-07
2.1e+08,8.8804,0.3732,1.7534e-07
2.2e+08,10.13,0.37604,1.9219e-07
2.3e+08,11.44,0.37862,2.09e-07
2.4e+08,12.804,0.38099,2.2573e-07
2.5e+08,14.217,0.38319,2.4233e-07
2.6e+08,15.673,0.38524,2.5879e-07
2.7e+08,17.167,0.38715,2.7509e-07
2.8e+08,18.696,0.38894,2.9121e-07
2.9e+08,20.254,0.39063,3.0714e-07
3e+08,21.839,0.39223,3.2289e-07
3.1e+08,23.447,0.39375,3.3845e-07
3.2e+08,25.075,0.39519,3.5381e-07
3.3e+08,26.721,0.39656,3.6899e-07
3.4e+08,28.381,0.39787,3.8397e-07
3.5e+08,30.054,0.39913,3.9878e-07
3.6e+08,31.738,0.40033,4.1339e-07
3.7e+08,33.43,0.40149,4.2783e-07
3.8e+08,35.13,0.4026,4.421e-07
3.9e+08,36.835,0.40366,4.5619e-07
4e+08,38.545,0.40469,4.7011e-07
4.1e+08,40.257,0.40568,4.8387e-07
4.2e+08,41.972,0.40664,4.9747e-07
4.3e+08,43.687,0.40756,5.1091e-07
4.4e+08,45.402,0.40846,5.2419e-07
4.5e+08,47.117,0.40932,5.3733e-07
4.6e+08,48.83,0.41016,5.5031e-07
4.7e+08,50.54,0.41097,5.6316e-07
4.8e+08,52.248,0.41176,5.7586e-07
4.9e+08,53.951,0.41252,5.8842e-07
5e+08,55.651,0.41326,6.0084e-07
5.1e+08,57.346,0.41398,6.1314e-07
5.2e+08,59.035,0.41467,6.253e-07
5.3e+08,60.719,0.41535,6.3733e-07
5.4e+08,62.397,0.41601,6.4923e-07
5.5e+08,64.069,0.41665,6.6101e-07
5.6e+08,65.734,0.41727,6.7267e-07
5.7e+08,67.391,0.41788,6.8421e-07
5.8e+08,69.042,0.41847,6.9563e-07
5.9e+08,70.685,0.41905,7.0693e-07
6e+08,72.32,0.41961,7.1812e-07
6.1e+08,73.947,0.42015,7.2919e-07
6.2e+08,75.565,0.42069,7.4016e-07
6.3e+08,77.176,0.4212,7.5101e-07
6.4e+08,78.777,0.42171,7.6175e-07
6.5e+08,80.37,0.4222,7.7238e-07
6.6e+08,81.954,0.42268,7.8291e-07
6.7e+08,83.529,0.42315,7.9333e-07
6.8e+08,85.095,0.42361,8.0364e-07
6.9e+08,86.651,0.42406,8.1386e-07
7e+08,88.198,0.4245,8.2397e-07
7.1e+08,89.736,0.42493,8.3397e-07
7.2e+08,91.264,0.42534,8.4388e-07
7.3e+08,92.782,0.42575,8.5369e-07
7.4e+08,94.291,0.42615,8.6339e-07
7.5e+08,95.79,0.42654,8.73e-07
7.6e+08,97.279,0.42692,8.8251e-07
7.7e+08,98.759,0.4273,8.9193e-07
7.8e+08,100.23,0.42766,9.0124e-07
7.9e+08,101.69,0.42802,9.1046e-07
8e+08,103.14,0.42837,9.1959e-07
8.1e+08,104.58,0.42871,9.2862e-07
8.2e+08,106.01,0.42905,9.3756e-07
8.3e+08,107.43,0.42938,9.4641e-07
8.4e+08,108.84,0.4297,9.5516e-07
8.5e+08,110.24,0.43001,9.6382e-07
8.6e+08,111.63,0.43032,9.7238e-07
8.7e+08,113.01,0.43063,9.8086e-07
8.8e+08,114.38,0.43092,9.8925e-07
8.9e+08,115.74,0.43122,9.9754e-07
9e+08,117.09,0.4315,1.0057e-06
9.1e+08,118.43,0.43178,1.0139e-06
9.2e+08,119.76,0.43206,1.0219e-06
9.3e+08,121.08,0.43233,1.0298e-06
9.4e+08,122.39,0.43259,1.0377e-06
9.5e+08,123.69,0.43285,1.0454e-06
9.6e+08,124.98,0.43311,1.0531e-06
9.7e+08,126.26,0.43336,1.0607e-06
9.8e+08,127.53,0.43361,1.0682e-06
9.9e+08,128.79,0.43385,1.0756e-06
1e+09,130.04,0.43409,1.083e-06
