0,0,0,0
1e+07,3.9016e-05,0.010876,2.6876e-12
2e+07,0.00038781,0.03601,2.5134e-11
3e+07,0.0020187,0.07133,1.2288e-10
4e+07,0.0073398,0.11105,4.19e-10
5e+07,0.020974,0.15064,1.1215e-09
6e+07,0.050255,0.1873,2.5147e-09
7e+07,0.10518,0.21966,4.9224e-09
8e+07,0.19776,0.24732,8.6547e-09
9e+07,0.34099,0.27046,1.3957e-08
1e+08,0.54758,0.28955,2.0973e-08
1.1e+08,0.82889,0.3052,2.9737e-08
1.2e+08,1.1941,0.31803,4.0179e-08
1.3e+08,1.65,0.32858,5.2151e-08
1.4e+08,2.2003,0.33734,6.5453e-08
1.5e+08,2.8466,0.34467,7.9864e-08
1.6e+08,3.588,0.35089,9.516e-08
1.7e+08,4.4222,0.35622,1.1114e-07
1.8e+08,5.3452,0.36086,1.276e-07
1.9e+08,6.3522,0.36494,1.4441e-07
2e+08,7.4377,0.36857,1.6142e-07
2.1e+08,8.5959,0.37182,1.7854e-07
2.2e+08,9.8209,0.37478,1.9568e-07
2.3e+08,11.107,0.37747,2.1278e-07
2.4e+08,12.448,0.37995,2.298e-07
2.5e+08,13.839,0.38224,2.4669e-07
2.6e+08,15.274,0.38436,2.6343e-07
2.7e+08,16.749,0.38635,2.8001e-07
2.8e+08,18.26,0.38822,2.9641e-07
2.9e+08,19.802,0.38997,3.1263e-07
3e+08,21.372,0.39163,3.2865e-07
3.1e+08,22.965,0.39319,3.4448e-07
3.2e+08,24.58,0.39468,3.6012e-07
3.3e+08,26.214,0.3961,3.7557e-07
3.4e+08,27.863,0.39745,3.9082e-07
3.5e+08,29.526,0.39873,4.0589e-07
3.6e+08,31.2,0.39997,4.2077e-07
3.7e+08,32.884,0.40115,4.3547e-07
3.8e+08,34.576,0.40228,4.4999e-07
3.9e+08,36.274,0.40337,4.6434e-07
4e+08,37.977,0.40441,4.7852e-07
4.1e+08,39.684,0.40542,4.9253e-07
4.2e+08,41.394,0.40639,5.0637e-07
4.3e+08,43.105,0.40733,5.2006e-07
4.4e+08,44.816,0.40823,5.3358e-07
4.5e+08,46.528,0.4091,5.4696e-07
4.6e+08,48.238,0.40995,5.6018e-07
4.7e+08,49.946,0.41076,5.7326e-07
4.8e+08,51.652,0.41156,5.8619e-07
4.9e+08,53.354,0.41232,5.9898e-07
5e+08,55.053,0.41307,6.1162e-07
5.1e+08,56.748,0.41379,6.2414e-07
5.2e+08,58.437,0.41449,6.3651e-07
5.3e+08,60.122,0.41517,6.4876e-07
5.4e+08,61.801,0.41583,6.6087e-07
5.5e+08,63.473,0.41647,6.7286e-07
5.6e+08,65.14,0.41709,6.8472e-07
5.7e+08,66.799,0.4177,6.9646e-07
5.8e+08,68.452,0.41829,7.0808e-07
5.9e+08,70.097,0.41886,7.1957e-07
6e+08,71.735,0.41942,7.3095e-07
6.1e+08,73.365,0.41997,7.4221e-07
6.2e+08,74.987,0.4205,7.5335e-07
6.3e+08,76.6,0.42102,7.6438e-07
6.4e+08,78.205,0.42152,7.7529e-07
6.5e+08,79.802,0.42202,7.861e-07
6.6e+08,81.39,0.4225,7.9679e-07
6.7e+08,82.969,0.42297,8.0737e-07
6.8e+08,84.538,0.42342,8.1785e-07
6.9e+08,86.099,0.42387,8.2822e-07
7e+08,87.651,0.42431,8.3848e-07
7.1e+08,89.193,0.42473,8.4864e-07
7.2e+08,90.725,0.42515,8.5869e-07
7.3e+08,92.248,0.42556,8.6864e-07
7.4e+08,93.762,0.42596,8.7848e-07
7.5e+08,95.265,0.42635,8.8823e-07
7.6e+08,96.759,0.42673,8.9787e-07
7.7e+08,98.244,0.4271,9.0741e-07
7.8e+08,99.718,0.42747,9.1686e-07
7.9e+08,101.18,0.42782,9.262e-07
8e+08,102.64,0.42818,9.3545e-07
8.1e+08,104.08,0.42852,9.4459e-07
8.2e+08,105.52,0.42885,9.5365e-07
8.3e+08,106.94,0.42918,9.626e-07
8.4e+08,108.36,0.42951,9.7146e-07
8.5e+08,109.76,0.42982,9.8022e-07
8.6e+08,111.15,0.43013,9.8889e-07
8.7e+08,112.54,0.43044,9.9747e-07
8.8e+08,113.91,0.43073,1.0059e-06
8.9e+08,115.28,0.43103,1.0143e-06
9e+08,116.63,0.43131,1.0226e-06
9.1e+08,117.98,0.4316,1.0308e-06
9.2e+08,119.31,0.43187,1.0389e-06
9.3e+08,120.64,0.43214,1.047e-06
9.4e+08,121.95,0.43241,1.0549e-06
9.5e+08,123.26,0.43267,1.0627e-06
9.6e+08,124.55,0.43293,1.0705e-06
9.7e+08,125.83,0.43318,1.0782e-06
9.8e+08,127.11,0.43343,1.0857e-06
9.9e+08,128.37,0.43368,1.0932e-06
1e+09,129.63,0.43392,1.1006e-06
