0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,0.023435960672050005,0.04910061017801809,0.012909849462669442,0.0007119178816459673,0.004292261408636771,0.0026874672175248382,0.004982227205676377,0.002392596118304763
0.03,0.06620955804161954,0.10917005258114737,0.04376806257306211,0.0033853960107089625,0.019879026263042724,0.012794110882902334,0.023158384731973656,0.01113385355970623
0.04,0.11548794362167752,0.1593435396700889,0.08638409863406218,0.009059165834099296,0.04996390494007121,0.033060387025507364,0.058328267471778744,0.028260383408962753
0.05,0.1633932996128496,0.19762535557088193,0.13224030845180496,0.01810267891347072,0.09153536768117775,0.06232178509726355,0.10687225152213663,0.05267485883365288
0.06,0.2077135783148616,0.2273889477596519,0.17620188378628,0.030246599469901932,0.13842390601200882,0.09713654944162706,0.1612488185559637,0.08181916329833602
0.07,0.2490001763672746,0.2518014518167933,0.21684332752393332,0.04486855595268908,0.18523328481238702,0.13428040349555923,0.2146981636160908,0.11364685948817044
0.08,0.28835160010342986,0.27288711438827645,0.2546719601804412,0.06128228621331029,0.22906874019404788,0.1719536958201461,0.2634346686648272,0.1472934496842757
0.09,0.3264633920904041,0.291812677887808,0.2905918408092451,0.0789100049230751,0.2692118636116259,0.2096090530961291,0.3063893417148558,0.18266999336174414
0.1,0.3634790427947878,0.30924145379912843,0.3251917202092607,0.09733214456103498,0.3060727197668434,0.2472518763166587,0.3440265203134563,0.2198015392553126
0.11,0.39916620562895083,0.3255585542052579,0.35862547411311724,0.1162614508025145,0.3403326508429147,0.2848781832728739,0.3773201706290205,0.25841857403170193
0.12,0.43314464377123374,0.34099596409722405,0.3907469018251344,0.13549223971713986,0.37252014510098974,0.32224651069443017,0.4072005936162939,0.2978834587963339
0.13,0.46505580454769374,0.35570117470029183,0.42128712745254376,0.15485696366182056,0.40291217453187184,0.3589003670208027,0.4343694493719093,0.33732491843322643
0.14,0.49465312452351085,0.369775422026889,0.449987505887883,0.1742016536086613,0.43159066863432805,0.3942953564784239,0.45930169288568107,0.37583226392096686
0.15,0.5218287531597541,0.3832948564971348,0.4766713822719022,0.19337856852668728,0.45853680846407396,0.42792706162196126,0.48230825688647205,0.4126155721912629
0.16,0.5466010488468303,0.3963217487550624,0.5012666574357115,0.21224925096259595,0.48370866914455996,0.45941399558095086,0.5035997912090381,0.44709673083991386
0.17,0.5690839363491198,0.40890993013428384,0.5237977267051483,0.23069129454083434,0.5070876958169527,0.4885298145087907,0.5233327439000509,0.4789341939782054
0.18,0.5894524524690172,0.42110710153585157,0.5443628831928063,0.2486043817061462,0.5286977731786662,0.5151973773949241,0.5416371271676111,0.5080010301775855
0.19,0.6079123858475936,0.43295563889080424,0.5631082141513274,0.2659135650395927,0.5486060427887841,0.5394613215547449,0.558630783301441,0.534338459880427
0.2,0.6246771965623026,0.44449282941256185,0.5802042036065487,0.2825694985778385,0.566914137983115,0.5614529981349999,0.5744252601381113,0.5581026880183038
0.21,0.6399525128976584,0.4557510087383938,0.5958276735455992,0.2985462511448635,0.5837460920197223,0.581356753284285,0.5891271722826383,0.5795163688631038
0.22,0.6539270676278516,0.46675778468514917,0.6101494583066025,0.31383764010303045,0.5992366577923425,0.5993821048087096,0.6028375696728187,0.5988301871399119
0.23,0.6667684587955597,0.47753638038279583,0.6233270536874937,0.3284529638292448,0.6135218262291889,0.6157432185629399,0.615650768601351,0.6162958530872249
0.24,0.6786221735531415,0.48810606300884524,0.6355010611359719,0.34241279051292867,0.6267320605256462,0.6306452586073205,0.6276533699120238,0.6321493657517816
0.25,0.6896125993047412,0.4984826077833675,0.6467942457569086,0.35574521085321015,0.6389880628718663,0.6442763570449123,0.6389237367922282,0.6466023277752018
0.26,0.6998450864615626,0.5086787544845658,0.6573122195529849,0.368482749559106,0.6503985862815694,0.6568037533752882,0.6495319541236272,0.6598389168109908
0.27,0.7094084334974602,0.5187046294517919,0.6671450098297447,0.38065997810683366,0.6610597381259549,0.6683727871358384,0.6595401747675774,0.6720164176529361
0.28,0.718377405563073,0.528568121276369,0.6763690050892784,0.392311777450917,0.6710552768528605,0.6791076897719804,0.6690032225631497,0.6832677017787949
0.29,0.726815070422318,0.538275209554426,0.6850489581139054,0.403472152218832,0.6804575044721761,0.6891133983828607,0.6779693295754572,0.6937045327340824
0.3,0.7347748505162123,0.5478302525206558,0.6932398633665163,0.4141734829303407,0.6893284634992982,0.6984778532111265,0.6864809116632576,0.7034209919514857
0.31,0.7423022615253485,0.5572362418568018,0.7009886194401933,0.4244461073056619,0.6977212392639452,0.7072744269468346,0.6945753171720014,0.7124966331485613
0.32,0.7494363488218934,0.5664950327222046,0.7083354467826598,0.43431813624871474,0.705681240869393,0.7155642696134127,0.7022855109727615,0.7209991886431449
0.33,0.7562108539802268,0.5756075553060341,0.7153150658503012,0.44381542825412074,0.7132473871640639,0.7233984472857736,0.7096406771468468,0.7289867856304886
0.34,0.762655151600238,0.5845740119121775,0.7219576591279847,0.4529616639917031,0.720453160983791,0.7308198163762661,0.7166667379629234,0.7365097057295101
0.35000000000000003,0.7687949973101511,0.5933940613996294,0.7282896480634847,0.46177847870788813,0.7273275193055145,0.7378646164519966,0.723386795316826,0.7436117560083926
0.36,0.7746531244121228,0.602066991067614,0.7343343171565516,0.47028562308092725,0.7338956621400202,0.7445637901918518,0.7298215048958558,0.7503313294046405
0.37,0.7802497214092311,0.6105918749300107,0.7401123150917516,0.47850113321116405,0.740179671671043,0.7509440539735817,0.7359893943982766,0.7567022279846018
0.38,0.7856028169386406,0.6189677167565577,0.7456420587810554,0.486441497819974,0.7461990373775552,0.7570287501061848,0.741907136384345,0.7627543112824249
0.39,0.7907285931894025,0.6271935761749952,0.750940061644272,0.4941218159246876,0.7519710841789203,0.7628385142977938,0.7475897846687282,0.7685140186753188
0.4,0.7956416440884738,0.6352686764005843,0.7560212030738958,0.5015559417312158,0.7575113201235371,0.7683917912962867,0.753050981212458,0.774004802043453
0.41000000000000003,0.8003551905448432,0.643192492656394,0.7608989521546254,0.5087566156807071,0.7628337185860126,0.7737052290052577,0.7583031386220007,0.7792474941285747
0.42,0.8048812618581505,0.6509648209543524,0.7655855554793276,0.5157355818717602,0.7679509478903574,0.7787939776653019,0.7633576018160411,0.7842606294908695
0.43,0.8092308499555331,0.6585858275324528,0.7700921963394421,0.5225036927494914,0.7728745591006737,0.7836719165449446,0.7682247912514923,0.7890607287181278
0.44,0.8134140413117119,0.6660560798228475,0.774429130614655,0.5290710022292289,0.77761514064501,0.7883518264511205,0.7729143293019555,0.7936625522617315
0.45,0.8174401301139261,0.673376560317693,0.7786058032554057,0.5354468484659096,0.7821824465921692,0.7928455225321713,0.7774351509023724,0.7980793275604696
